plan_id,host_mno,plan_name,benefit_category,benefit_name,benefit_service,benefit_tier,benefit_value_won,user_pay_won,is_selectable,select_group,benefit_condition,benefit_detail,source_url
10364,LGU+,DATA 걱정없는 유심 일5GB,사은품/페이백,네이버페이 1만원,,,10000,,False,,,,https://www.moyoplan.com/plans/10364
10364,LGU+,DATA 걱정없는 유심 일5GB,사은품/페이백,갤럭시 자급제 이벤트 신세계상품권 10만원,,,100000,,False,,,,https://www.moyoplan.com/plans/10364
10364,LGU+,DATA 걱정없는 유심 일5GB,OTT/구독,구글 AI프로+도미노피자 할인쿠폰,,,,,False,,,대상: 1개월 회선 유지 시기: 조건달성한달 5일,https://www.moyoplan.com/plans/10364
10364,LGU+,DATA 걱정없는 유심 일5GB,추가데이터,"헬로모바일 결합시, 추가 데이터 20GB 증정",,,,,False,,,"시기: 결합일 익일 제공, 익월부터 매월 1일 제공",https://www.moyoplan.com/plans/10364
10364,LGU+,DATA 걱정없는 유심 일5GB,OTT/구독,토스미·오픽미 AI 모의고사,,,,,False,,,대상: 혜택 지급 시점까지 회선 유지 시기: 조건달성한 달 3주차(9월 3주차),https://www.moyoplan.com/plans/10364
31929,KT,EG 무제한 100GB+5M(밀리의 서재),OTT/구독,밀리의 서재 이용권 제공,밀리의서재,,,,False,,,,https://www.moyoplan.com/plans/31929
31929,KT,EG 무제한 100GB+5M(밀리의 서재),사은품/페이백,일반유심/배송비 무료,,,,,False,,택배일반유심,,https://www.moyoplan.com/plans/31929
12438,LGU+,5G 유심 6GB 200분,사은품/페이백,네이버페이 매달 5천원 페이백(6개월),,,30000,,False,,,,https://www.moyoplan.com/plans/12438
12438,LGU+,5G 유심 6GB 200분,사은품/페이백,프레딧 쿠폰 2만원(5천원*4개월),,,20000,,False,,,,https://www.moyoplan.com/plans/12438
12438,LGU+,5G 유심 6GB 200분,OTT/구독,구글 AI프로+도미노피자 할인쿠폰,,,,,False,,,,https://www.moyoplan.com/plans/12438
12438,LGU+,5G 유심 6GB 200분,OTT/구독,토스미·오픽미 AI 모의고사,,,,,False,,,,https://www.moyoplan.com/plans/12438
36256,LGU+,5G 음성기본 150GB+5Mbps_24개월,사은품/페이백,유심/배송비 무료,,,,,False,,,,https://www.moyoplan.com/plans/36256
23093,LGU+,보편 안심 유심 15GB 300분,사은품/페이백,네이버페이 매달 2.5만원 페이백(6개월),,,150000,,False,,,,https://www.moyoplan.com/plans/23093
23093,LGU+,보편 안심 유심 15GB 300분,사은품/페이백,네이버페이 1만원,,,10000,,False,,,,https://www.moyoplan.com/plans/23093
23093,LGU+,보편 안심 유심 15GB 300분,사은품/페이백,갤럭시 자급제 이벤트 신세계상품권 10만원,,,100000,,False,,,,https://www.moyoplan.com/plans/23093
23093,LGU+,보편 안심 유심 15GB 300분,OTT/구독,구글 AI프로+도미노피자 할인쿠폰,,,,,False,,,대상: 1개월 회선 유지 시기: 조건달성한달 5일,https://www.moyoplan.com/plans/23093
23093,LGU+,보편 안심 유심 15GB 300분,추가데이터,"헬로모바일 결합시, 추가 데이터 10GB 증정",,,,,False,,,"대상: 대상 요금제로 결합 완료 시기: 결합일 익일 제공, 익월부터 매월 1일 제공",https://www.moyoplan.com/plans/23093
23093,LGU+,보편 안심 유심 15GB 300분,OTT/구독,토스미·오픽미 AI 모의고사,,,,,False,,,대상: 혜택 지급 시점까지 회선 유지 시기: 조건달성한 달 3주차(9월 3주차),https://www.moyoplan.com/plans/23093
37118,KT,[모요only] 고고딜 무제한 100GB+5M(Npay 5000P)_12개월,사은품/페이백,네이버페이 매달 5천원 페이백(12개월),,,60000,,False,,,,https://www.moyoplan.com/plans/37118
37118,KT,[모요only] 고고딜 무제한 100GB+5M(Npay 5000P)_12개월,사은품/페이백,"마트상품권, 네이버페이 최대 2만원",,,20000,,False,,KT바로유심,,https://www.moyoplan.com/plans/37118
37118,KT,[모요only] 고고딜 무제한 100GB+5M(Npay 5000P)_12개월,추가데이터,추가데이터 20GB 제공,,,,,False,,,,https://www.moyoplan.com/plans/37118
37118,KT,[모요only] 고고딜 무제한 100GB+5M(Npay 5000P)_12개월,사은품/페이백,KT유심&배송비 무료,,,,,False,,,,https://www.moyoplan.com/plans/37118
30952,LGU+,이지 무제한 4.5GB+1,사은품/페이백,일반유심/배송비 무료,,,,,False,,택배일반유심,,https://www.moyoplan.com/plans/30952
26871,LGU+,[CHM] 5G 음성기본 150GB+5Mbps,사은품/페이백,유심/배송비 무료,,,,,False,,,,https://www.moyoplan.com/plans/26871
30853,LGU+,이지 데이터 10GB+1/100분,사은품/페이백,일반유심/배송비 무료,,,,,False,,택배일반유심,대상: 대상 요금제 개통 후 일반유심을 택배로 받을래요 신청 후 개통을 완료한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/30853
11964,LGU+,The 착한 데이터 유심 9GB 3000분,사은품/페이백,네이버페이 매달 1.6만원 페이백(8개월),,,128000,,False,,,,https://www.moyoplan.com/plans/11964
11964,LGU+,The 착한 데이터 유심 9GB 3000분,사은품/페이백,네이버페이 매달 5천원 페이백(6개월),,,30000,,False,,,,https://www.moyoplan.com/plans/11964
11964,LGU+,The 착한 데이터 유심 9GB 3000분,사은품/페이백,갤럭시 자급제 이벤트 신세계상품권 10만원,,,100000,,False,,,,https://www.moyoplan.com/plans/11964
11964,LGU+,The 착한 데이터 유심 9GB 3000분,OTT/구독,구글 AI프로+도미노피자 할인쿠폰,,,,,False,,,,https://www.moyoplan.com/plans/11964
11964,LGU+,The 착한 데이터 유심 9GB 3000분,OTT/구독,토스미·오픽미 AI 모의고사,,,,,False,,,,https://www.moyoplan.com/plans/11964
36605,LGU+,5G_모나기본125G안심5,사은품/페이백,NFC 유심 무료 제공,,,,,False,,,,https://www.moyoplan.com/plans/36605
36605,LGU+,5G_모나기본125G안심5,사은품/페이백,4대 편의점 최대 10.1%적립,,,,,False,,,,https://www.moyoplan.com/plans/36605
34377,LGU+,[모요only] 알찬 음성기본 11GB+일 2GB+3Mbps,사은품/페이백,유심/배송비 무료,,,,,False,,,,https://www.moyoplan.com/plans/34377
30890,LGU+,이지 오래쓰는 데이터 6G/200분,사은품/페이백,일반유심/배송비 무료,,,,,False,,택배일반유심,,https://www.moyoplan.com/plans/30890
26836,KT,가성비플러스(15GB/350분),사은품/페이백,마트 상품권/네이버페이 1만원 증정,,,10000,,False,,KT바로유심,,https://www.moyoplan.com/plans/26836
26836,KT,가성비플러스(15GB/350분),사은품/페이백,마트 상품권/네이버페이 1만원 증정,,,10000,,False,,KT바로유심,,https://www.moyoplan.com/plans/26836
37134,KT,통화 맘껏 15GB,사은품/페이백,M마켓 포인트 12만원 (1.5만 X 8개월),,,120000,,False,,,,https://www.moyoplan.com/plans/37134
37134,KT,통화 맘껏 15GB,사은품/페이백,삼성 자급제 이벤트 네이버페이 12만원,삼성 디바이스,,120000,,False,,,,https://www.moyoplan.com/plans/37134
37134,KT,통화 맘껏 15GB,사은품/페이백,쿠팡유심 개통 시 쿠팡캐시 2만원,,,20000,,False,,쿠팡유심,"대상: 쿠팡 유심 구매·개통 후 혜택 지급까지 유지 시기: 1만원(4개월차), 1만원(7개월차)",https://www.moyoplan.com/plans/37134
37134,KT,통화 맘껏 15GB,사은품/페이백,3대 마트 + 네이버페이 포인트 2만원,,,20000,,False,,KT바로유심,"대상: 바로유심/바로배송유심 구매·개통 후 혜택 지급까지 유지 시기: 1만원(4개월차), 1만원(7개월차)",https://www.moyoplan.com/plans/37134
37143,KT,5G 데이터 충분 15GB/200분,사은품/페이백,M마켓 포인트 12만원 (1.5만 X 8개월),,,120000,,False,,,,https://www.moyoplan.com/plans/37143
37143,KT,5G 데이터 충분 15GB/200분,사은품/페이백,삼성 자급제 이벤트 네이버페이 12만원,삼성 디바이스,,120000,,False,,,,https://www.moyoplan.com/plans/37143
37143,KT,5G 데이터 충분 15GB/200분,사은품/페이백,쿠팡유심 개통 시 쿠팡캐시 2만원,,,20000,,False,,쿠팡유심,"대상: 쿠팡 유심 구매·개통 후 혜택 지급까지 유지 시기: 1만원(4개월차), 1만원(7개월차)",https://www.moyoplan.com/plans/37143
37143,KT,5G 데이터 충분 15GB/200분,사은품/페이백,3대 마트 + 네이버페이 포인트 2만원,,,20000,,False,,KT바로유심,"대상: 바로유심/바로배송유심 구매·개통 후 혜택 지급까지 유지 시기: 1만원(4개월차), 1만원(7개월차)",https://www.moyoplan.com/plans/37143
33045,KT,EG 10무제한 11G+3(CU할인),사은품/페이백,일반유심/배송비 무료,,,,,False,,택배일반유심,,https://www.moyoplan.com/plans/33045
26816,LGU+,데이터차단 (0GB/통화기본),사은품/페이백,매달 hy 금액권 1만원(12만),,,10000,,False,,,,https://www.moyoplan.com/plans/26816
37144,KT,5G 데이터 충분 20GB/200분,사은품/페이백,M마켓 포인트 12만원 (1.5만 X 8개월),,,120000,,False,,,,https://www.moyoplan.com/plans/37144
37144,KT,5G 데이터 충분 20GB/200분,사은품/페이백,삼성 자급제 이벤트 네이버페이 12만원,삼성 디바이스,,120000,,False,,,,https://www.moyoplan.com/plans/37144
37144,KT,5G 데이터 충분 20GB/200분,사은품/페이백,쿠팡유심 개통 시 쿠팡캐시 2만원,,,20000,,False,,쿠팡유심,"대상: 쿠팡 유심 구매·개통 후 혜택 지급까지 유지 시기: 1만원(4개월차), 1만원(7개월차)",https://www.moyoplan.com/plans/37144
37144,KT,5G 데이터 충분 20GB/200분,사은품/페이백,3대 마트 + 네이버페이 포인트 2만원,,,20000,,False,,KT바로유심,"대상: 바로유심/바로배송유심 구매·개통 후 혜택 지급까지 유지 시기: 1만원(4개월차), 1만원(7개월차)",https://www.moyoplan.com/plans/37144
32402,LGU+,쿠폰팩 유심 15GB,사은품/페이백,네이버페이 매달 1.6만원 페이백(8개월),,,128000,,False,,,,https://www.moyoplan.com/plans/32402
32402,LGU+,쿠폰팩 유심 15GB,사은품/페이백,갤럭시 자급제 이벤트 신세계상품권 10만원,,,100000,,False,,,,https://www.moyoplan.com/plans/32402
32402,LGU+,쿠폰팩 유심 15GB,사은품/페이백,쿠폰팩 24개월(5천원*24개월),,,5000,,False,,,,https://www.moyoplan.com/plans/32402
32402,LGU+,쿠폰팩 유심 15GB,OTT/구독,구글 AI프로+도미노피자 할인쿠폰,,,,,False,,,대상: 1개월 회선 유지 시기: 조건달성한달 5일,https://www.moyoplan.com/plans/32402
32402,LGU+,쿠폰팩 유심 15GB,추가데이터,"헬로모바일 결합시, 추가 데이터 10GB 증정",,,,,False,,,"대상: 대상 요금제로 결합 완료 시기: 결합일 익일 제공, 익월부터 매월 1일 제공",https://www.moyoplan.com/plans/32402
32402,LGU+,쿠폰팩 유심 15GB,OTT/구독,토스미·오픽미 AI 모의고사,,,,,False,,,대상: 혜택 지급 시점까지 회선 유지 시기: 조건달성한 달 3주차(9월 3주차),https://www.moyoplan.com/plans/32402
11197,LGU+,보편 안심 유심 1GB 100분,사은품/페이백,네이버페이 매달 5천원 페이백(6개월),,,30000,,False,,,,https://www.moyoplan.com/plans/11197
11197,LGU+,보편 안심 유심 1GB 100분,사은품/페이백,프레딧 쿠폰 2만원(5천원*4개월),,,20000,,False,,,,https://www.moyoplan.com/plans/11197
11197,LGU+,보편 안심 유심 1GB 100분,OTT/구독,구글 AI프로+도미노피자 할인쿠폰,,,,,False,,,,https://www.moyoplan.com/plans/11197
11197,LGU+,보편 안심 유심 1GB 100분,OTT/구독,토스미·오픽미 AI 모의고사,,,,,False,,,,https://www.moyoplan.com/plans/11197
6789,LGU+,보편 안심 유심 10GB 200분,사은품/페이백,네이버페이 매달 1.6만원 페이백(8개월),,,128000,,False,,,,https://www.moyoplan.com/plans/6789
6789,LGU+,보편 안심 유심 10GB 200분,사은품/페이백,갤럭시 자급제 이벤트 신세계상품권 10만원,,,100000,,False,,,,https://www.moyoplan.com/plans/6789
6789,LGU+,보편 안심 유심 10GB 200분,OTT/구독,구글 AI프로+도미노피자 할인쿠폰,,,,,False,,,,https://www.moyoplan.com/plans/6789
6789,LGU+,보편 안심 유심 10GB 200분,추가데이터,"헬로모바일 결합시, 추가 데이터 10GB 증정",,,,,False,,,"대상: 대상 요금제로 결합 완료 시기: 결합일 익일 제공, 익월부터 매월 1일 제공",https://www.moyoplan.com/plans/6789
6789,LGU+,보편 안심 유심 10GB 200분,OTT/구독,토스미·오픽미 AI 모의고사,,,,,False,,,대상: 혜택 지급 시점까지 회선 유지 시기: 조건달성한 달 3주차(9월 3주차),https://www.moyoplan.com/plans/6789
37137,KT,데이터 충분 15GB/100분,사은품/페이백,M마켓 포인트 12만원 (1.5만 X 8개월),,,120000,,False,,,,https://www.moyoplan.com/plans/37137
37137,KT,데이터 충분 15GB/100분,사은품/페이백,삼성 자급제 이벤트 네이버페이 12만원,삼성 디바이스,,120000,,False,,,,https://www.moyoplan.com/plans/37137
37137,KT,데이터 충분 15GB/100분,사은품/페이백,쿠팡유심 개통 시 쿠팡캐시 2만원,,,20000,,False,,쿠팡유심,"대상: 쿠팡 유심 구매·개통 후 혜택 지급까지 유지 시기: 1만원(4개월차), 1만원(7개월차)",https://www.moyoplan.com/plans/37137
37137,KT,데이터 충분 15GB/100분,사은품/페이백,3대 마트 + 네이버페이 포인트 2만원,,,20000,,False,,KT바로유심,"대상: 바로유심/바로배송유심 구매·개통 후 혜택 지급까지 유지 시기: 1만원(4개월차), 1만원(7개월차)",https://www.moyoplan.com/plans/37137
34319,KT,5G 가성비플러스(15GB/350분),사은품/페이백,마트 상품권/네이버페이 1만원 증정,,,10000,,False,,KT바로유심,,https://www.moyoplan.com/plans/34319
34319,KT,5G 가성비플러스(15GB/350분),사은품/페이백,마트 상품권/네이버페이 1만원 증정,,,10000,,False,,KT바로유심,,https://www.moyoplan.com/plans/34319
26259,LGU+,[평생할인] 15GB+/통화기본,사은품/페이백,12만원 혜택(매월 이마트24 5천원),,,120000,,False,,,,https://www.moyoplan.com/plans/26259
26259,LGU+,[평생할인] 15GB+/통화기본,추가데이터,"우리결합시, 데이터 10GB 추가 증정",,,,,False,,,,https://www.moyoplan.com/plans/26259
37135,KT,통화 맘껏 20GB,사은품/페이백,M마켓 포인트 12만원 (1.5만 X 8개월),,,120000,,False,,,,https://www.moyoplan.com/plans/37135
37135,KT,통화 맘껏 20GB,사은품/페이백,삼성 자급제 이벤트 네이버페이 12만원,삼성 디바이스,,120000,,False,,,,https://www.moyoplan.com/plans/37135
37135,KT,통화 맘껏 20GB,사은품/페이백,쿠팡유심 개통 시 쿠팡캐시 2만원,,,20000,,False,,쿠팡유심,"대상: 쿠팡 유심 구매·개통 후 혜택 지급까지 유지 시기: 1만원(4개월차), 1만원(7개월차)",https://www.moyoplan.com/plans/37135
37135,KT,통화 맘껏 20GB,사은품/페이백,3대 마트 + 네이버페이 포인트 2만원,,,20000,,False,,KT바로유심,"대상: 바로유심/바로배송유심 구매·개통 후 혜택 지급까지 유지 시기: 1만원(4개월차), 1만원(7개월차)",https://www.moyoplan.com/plans/37135
35324,LGU+,[모요only] 마블링 무제한 11GB+,사은품/페이백,일반유심/배송비 무료,,,,,False,,택배일반유심,,https://www.moyoplan.com/plans/35324
32403,LGU+,쿠폰팩 유심 11GB,사은품/페이백,네이버페이 매달 2.5만원 페이백(6개월),,,150000,,False,,,,https://www.moyoplan.com/plans/32403
32403,LGU+,쿠폰팩 유심 11GB,사은품/페이백,네이버페이 1만원,,,10000,,False,,,,https://www.moyoplan.com/plans/32403
32403,LGU+,쿠폰팩 유심 11GB,사은품/페이백,갤럭시 자급제 이벤트 신세계상품권 10만원,,,100000,,False,,,,https://www.moyoplan.com/plans/32403
32403,LGU+,쿠폰팩 유심 11GB,사은품/페이백,쿠폰팩 24개월(5천원*24개월),,,5000,,False,,,,https://www.moyoplan.com/plans/32403
32403,LGU+,쿠폰팩 유심 11GB,OTT/구독,구글 AI프로+도미노피자 할인쿠폰,,,,,False,,,대상: 1개월 회선 유지 시기: 조건달성한달 5일,https://www.moyoplan.com/plans/32403
32403,LGU+,쿠폰팩 유심 11GB,추가데이터,"헬로모바일 결합시, 추가 데이터 20GB 증정",,,,,False,,,"시기: 결합일 익일 제공, 익월부터 매월 1일 제공",https://www.moyoplan.com/plans/32403
32403,LGU+,쿠폰팩 유심 11GB,OTT/구독,토스미·오픽미 AI 모의고사,,,,,False,,,대상: 혜택 지급 시점까지 회선 유지 시기: 조건달성한 달 3주차(9월 3주차),https://www.moyoplan.com/plans/32403
31928,KT,EG 무제한 71G+3M,사은품/페이백,일반유심/배송비 무료,,,,,False,,택배일반유심,대상: 대상 요금제 개통 후 일반유심을 택배로 받을래요 신청 후 개통을 완료한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/31928
34892,LGU+,[모요only] 두해 통화기본11GB+매일2GB,사은품/페이백,유심/배송비 무료!,,,,,False,,,,https://www.moyoplan.com/plans/34892
33520,KT,TOP 15GB 기본 (밀리의서재),OTT/구독,밀리의서재 평생 무료 구독권,밀리의서재,,,,False,,,,https://www.moyoplan.com/plans/33520
33520,KT,TOP 15GB 기본 (밀리의서재),추가데이터,솔로결합(+10GB),,,,,False,,,,https://www.moyoplan.com/plans/33520
33520,KT,TOP 15GB 기본 (밀리의서재),사은품/페이백,"3대 마트 상품권, 네이버페이 2만원",,,20000,,False,,KT바로유심,시기: 바로유심/바로배송유심 구매・개통 후 7개월 회선유지시,https://www.moyoplan.com/plans/33520
33520,KT,TOP 15GB 기본 (밀리의서재),추가데이터,데이터 10GB 추가 제공(24개월간),,,,,False,,,,https://www.moyoplan.com/plans/33520
23092,LGU+,보편 안심 유심 15GB 180분,사은품/페이백,네이버페이 매달 2.5만원 페이백(6개월),,,150000,,False,,,,https://www.moyoplan.com/plans/23092
23092,LGU+,보편 안심 유심 15GB 180분,사은품/페이백,네이버페이 1만원,,,10000,,False,,,,https://www.moyoplan.com/plans/23092
23092,LGU+,보편 안심 유심 15GB 180분,사은품/페이백,갤럭시 자급제 이벤트 신세계상품권 10만원,,,100000,,False,,,,https://www.moyoplan.com/plans/23092
23092,LGU+,보편 안심 유심 15GB 180분,OTT/구독,구글 AI프로+도미노피자 할인쿠폰,,,,,False,,,대상: 1개월 회선 유지 시기: 조건달성한달 5일,https://www.moyoplan.com/plans/23092
23092,LGU+,보편 안심 유심 15GB 180분,추가데이터,"헬로모바일 결합시, 추가 데이터 10GB 증정",,,,,False,,,"대상: 대상 요금제로 결합 완료 시기: 결합일 익일 제공, 익월부터 매월 1일 제공",https://www.moyoplan.com/plans/23092
23092,LGU+,보편 안심 유심 15GB 180분,OTT/구독,토스미·오픽미 AI 모의고사,,,,,False,,,대상: 혜택 지급 시점까지 회선 유지 시기: 조건달성한 달 3주차(9월 3주차),https://www.moyoplan.com/plans/23092
